id,SalePrice
1830,136469.08698871554
1831,148754.9070148943
1832,74802.11691832577
1833,142185.36911198293
1834,117805.93148961708
1835,120672.95690477552
1836,124286.23885388674
1837,86656.2333588285
1838,121411.2677727472
1839,96384.39409540717
1840,143454.84326238657
1841,133963.54909515346
1842,88487.73732532347
1843,128038.80756870286
1844,144936.27387503476
1845,143189.6672191058
1846,156253.39946813587
1847,165843.72232778367
1848,53223.96275860943
1849,113446.55696984929
1850,116939.78290887867
1851,151783.34842943138
1852,126135.2236144926
1853,121035.41241178372
1854,165757.54117426884
1855,148718.63545471488
1856,224095.13456430865
1857,135751.25487734348
1858,136444.40531564207
1859,122454.48786338167
1860,145342.80348235008
1861,121929.57641153086
1862,326869.00035889447
1863,307301.9865894014
1864,307371.1658550729
1865,343073.75789918425
1866,330872.50247933634
1867,231591.35931949556
1868,287203.9316897882
1869,201557.59661794355
1870,227403.39984263293
1871,259654.8730503992
1872,174467.04913612414
1873,234655.95654423867
1874,153629.38123424485
1875,198821.51891376017
1876,197421.95811124463
1877,209802.71203209154
1878,207665.83001403153
1879,128499.04273674461
1880,133594.05865654175
1881,243445.44239504187
1882,244449.69846779673
1883,186531.57879965554
1884,202823.56557838005
1885,244213.4190073924
1886,292145.1313271487
1887,212423.3518440835
1888,271828.0881197236
1889,164888.743595886
1890,113625.0836890113
1891,136008.98882011848
1892,97864.80739924958
1893,124555.23436346177
1894,123045.9056383512
1895,133751.50661544324
1896,127824.0789553666
1897,115878.29339456967
1898,109615.66862605618
1899,163261.0809251708
1900,157195.00885000642
1901,169714.53154914064
1902,152782.37101705576
1903,219290.71251405033
1904,147211.954692451
1905,199977.7709380257
1906,156683.32217482443
1907,206278.2041755433
1908,110777.70263008199
1909,132735.3224143685
1910,119828.41347253989
1911,222345.4534093426
1912,333727.2479097248
1913,142599.67869713088
1914,53730.067631847945
1915,295934.7002799623
1916,65288.57078663481
1917,252349.37571590728
1918,140879.7751640749
1919,176481.75699293776
1920,154334.42681355868
1921,383149.21516461414
1922,322157.187514974
1923,231975.652651426
1924,215778.8876884334
1925,196192.23075894025
1926,369725.0697043827
1927,133549.2359372123
1928,158452.19607356272
1929,124883.46132170327
1930,134164.05115515093
1931,142418.7827267752
1932,141392.3192020792
1933,183723.65032970923
1934,182695.8714409413
1935,170053.9383201935
1936,194877.84151805632
1937,185532.5055134694
1938,170208.58291634027
1939,242256.70266094268
1940,192870.13742815677
1941,170268.79968051045
1942,185377.63902344165
1943,213087.2157635785
1944,368629.6033898508
1945,397822.2966302314
1946,130646.36251591145
1947,271679.2050359503
1948,170677.35345034147
1949,246614.04090567233
1950,191150.93865968825
1951,243959.1366573239
1952,206073.03143977164
1953,164440.65550063166
1954,183072.39611076325
1955,136255.952211214
1956,298870.5931331763
1957,151598.08076697105
1958,301532.17581665877
1959,144156.41521064093
1960,115542.28684967756
1961,120199.81380356384
1962,98319.66831224566
1963,105425.79653828515
1964,106746.84302881667
1965,140441.86797768268
1966,139844.08210902195
1967,291057.029678119
1968,416499.37742220087
1969,389962.08262831264
1970,412183.8850091701
1971,459319.8348158377
1972,382439.8743999626
1973,265658.0485304027
1974,336640.86947424454
1975,451298.4712731466
1976,275881.1525745535
1977,353350.23562877136
1978,349057.93402609264
1979,327559.6927899131
1980,203030.16478543446
1981,342075.3637516423
1982,219430.5529462293
1983,206115.6783033555
1984,170098.53766224586
1985,224159.17209225072
1986,208863.99462315865
1987,183712.6791328492
1988,174969.1575603058
1989,191969.9852448005
1990,208014.30874897525
1991,228687.6553908417
1992,214478.25599364282
1993,168358.8573971241
1994,231053.99425917005
1995,184816.50018679857
1996,250833.4483942252
1997,318605.7079749946
1998,318952.9537224048
1999,280109.3405899548
2000,319515.9369888336
2001,272992.8215990572
2002,242461.0750041471
2003,256565.83144206638
2004,277959.2339844766
2005,227255.13846182654
2006,222510.29109707806
2007,251286.77551300926
2008,214291.5528054813
2009,195726.24917764522
2010,197864.02327906634
2011,145152.15459785715
2012,176139.55137344723
2013,178351.13149855752
2014,183255.86626684672
2015,208887.69758912423
2016,190152.2570325672
2017,193439.8256361977
2018,118028.66399841632
2019,132401.09648791148
2020,103784.38178133078
2021,103231.52837785362
2022,182828.1323072813
2023,143338.37244153826
2024,269263.5276204836
2025,351625.6691585289
2026,174816.14485534292
2027,158413.01597859102
2028,155063.0001585759
2029,168534.28172964463
2030,266156.66182772384
2031,232419.13807291578
2032,254280.4557830501
2033,257563.22518557488
2034,173692.11349345976
2035,219480.87037975012
2036,202331.92832236658
2037,209050.15543837956
2038,320653.3585739629
2039,232605.60492100657
2040,270626.3342403403
2041,298336.7849856422
2042,206730.69692697172
2043,174357.381658093
2044,175465.84029616043
2045,215006.28348904307
2046,146405.4389166838
2047,146747.12827325493
2048,141800.17819988204
2049,143956.7784665086
2050,179818.61165627252
2051,105213.82937593595
2052,124481.22598687901
2053,148698.51543949908
2054,87400.94684095861
2055,159290.2934817312
2056,148708.24767973513
2057,112574.5504716036
2058,216575.7786579296
2059,132760.20339341986
2060,172989.885946613
2061,176843.64454791587
2062,128633.61981372592
2063,116540.82677286815
2064,137857.61940340273
2065,119041.1811723093
2066,164752.60220994393
2067,113710.14131365725
2068,149311.66677545942
2069,87970.37149648854
2070,117792.97270099934
2071,94293.23147523325
2072,136648.97460592314
2073,133419.89546643966
2074,188189.6719054057
2075,151090.21181702035
2076,120491.31040701088
2077,151814.39641102
2078,125712.63807067281
2079,134778.26443364745
2080,116998.42840318581
2081,128855.2964042399
2082,123601.91094099468
2083,149603.44946726874
2084,109048.98229745653
2085,114648.4395000385
2086,116682.45488861769
2087,124126.81181027839
2088,97186.0590025792
2089,76524.65940913308
2090,123685.52783596188
2091,109462.56943738648
2092,120757.72093539356
2093,115661.44839668712
2094,112893.24126780297
2095,149119.94623944297
2096,83999.87720648354
2097,97649.48079147041
2098,149290.75345752444
2099,51650.312328290536
2100,78284.15304754337
2101,118007.13513395331
2102,129264.00898377608
2103,105825.53266995646
2104,141238.98561301758
2105,128407.68170187926
2106,66874.39835363475
2107,188958.27750518583
2108,116459.52308929032
2109,110547.9797756313
2110,128290.302155726
2111,137649.92498109577
2112,137784.7010545845
2113,120192.62896538698
2114,120630.06916836654
2115,162664.5692187181
2116,118256.16389339782
2117,151207.44813005463
2118,127330.97094335059
2119,109806.68239902596
2120,113239.87333702638
2121,98858.0397602647
2122,114142.01145769794
2123,82887.57757412654
2124,160836.46549068508
2125,128359.36373447
2126,147547.1137388663
2127,162984.8306204917
2128,125803.84683275841
2129,95398.29110077032
2130,136538.0597359286
2131,143554.4112058881
2132,113363.65389003509
2133,123402.04653944407
2134,123686.98648136733
2135,99355.91068457217
2136,78640.8625914823
2137,106927.8191149203
2138,132628.5652678492
2139,152857.96872710393
2140,139736.78271647997
2141,165793.74321188225
2142,125308.09716366274
2143,147918.16072941734
2144,123716.58563783369
2145,137563.8225915589
2146,172108.70675832318
2147,143221.75468033546
2148,134544.69299394847
2149,150249.45365595244
2150,236342.9810557159
2151,117072.83288147867
2152,172695.0603049811
2153,160553.73696281435
2154,101462.98598695775
2155,141226.2892817711
2156,260455.36028557294
2157,226151.28286606158
2158,237481.60623748903
2159,214656.9725065372
2160,181291.2271698679
2161,238122.49836310954
2162,360654.21702585055
2163,333539.4549088896
2164,256245.17417706558
2165,203410.7930557793
2166,159357.47106533812
2167,219544.48494193933
2168,191567.27052520754
2169,197940.67467154053
2170,217378.12651754712
2171,159589.05244175496
2172,133262.86972346826
2173,172205.37263513182
2174,222205.408642778
2175,302308.7023304417
2176,312902.1535157115
2177,236387.17798250428
2178,213526.83900882106
2179,136514.0321885685
2180,212945.0921197174
2181,192831.71088764438
2182,224129.38195342195
2183,189999.64619002008
2184,120558.50547599915
2185,129395.21026371542
2186,145835.108861258
2187,153512.772448997
2188,155774.120662648
2189,262171.4022261101
2190,80983.26704708103
2191,81833.59982474743
2192,88195.43256244142
2193,111000.2705485365
2194,99903.45735996509
2195,102117.18776504615
2196,101681.15279923048
2197,116236.80526799659
2198,160503.65164042555
2199,180571.6013799692
2200,149898.07846512104
2201,147634.0185368974
2202,215682.22377679628
2203,137909.83765336924
2204,177883.64348381734
2205,118420.2832973985
2206,139992.23867642006
2207,225849.2904517127
2208,268654.3611787581
2209,242934.53424510462
2210,122035.03262034753
2211,120261.09388292923
2212,120885.99625873391
2213,104988.6329915419
2214,136767.84280233257
2215,102080.72584215194
2216,148269.3690502859
2217,68341.48641207181
2218,68824.6035919211
2219,67623.00708386168
2220,56263.40706598448
2221,296985.5612725959
2222,272754.00575601694
2223,283756.9798966254
2224,208281.6085516942
2225,118959.62433071216
2226,181331.3209007419
2227,196554.29401749204
2228,265526.4404562252
2229,251118.8521404321
2230,152513.31401989528
2231,210111.0421678149
2232,178627.79342629522
2233,177569.07830579986
2234,242826.09528348237
2235,216146.51041025182
2236,253341.6794425781
2237,313751.9854594314
2238,196688.3970040559
2239,110813.18986096261
2240,154533.01554650528
2241,154107.5746513786
2242,124976.67651076084
2243,133851.67980608618
2244,105164.79675100817
2245,102154.0853067978
2246,140748.1450053618
2247,117946.2878403405
2248,121360.0425763201
2249,119248.62130068647
2250,132194.90186535055
2251,108024.40737999408
2252,182610.94919521053
2253,153234.03566247982
2254,182805.3007719439
2255,184849.51171471935
2256,181333.49291998474
2257,207424.2059799061
2258,162345.50969186507
2259,174323.13044137257
2260,161313.26054550384
2261,197090.5163552152
2262,211668.48224988123
2263,377783.9053431765
2264,446880.5035323904
2265,174569.0239798232
2266,313428.90729588806
2267,359035.0020807566
2268,432511.4364636739
2269,152071.25892829432
2270,201310.99435598403
2271,215440.27147053578
2272,195592.39374787448
2273,165021.26447145725
2274,178311.63986920842
2275,153946.4980172661
2276,189884.73784212815
2277,182219.6070424032
2278,149739.1143928349
2279,126281.69595562112
2280,118101.3661464629
2281,163001.81455767038
2282,182203.33336332528
2283,109003.77719352541
2284,112357.58990066341
2285,142177.0102840952
2286,123534.6189169707
2287,371166.0120821673
2288,273314.06098328484
2289,365844.1102400889
2290,448724.78290353605
2291,337760.42441914335
2292,443748.25912446534
2293,465091.38165481447
2294,405886.57284135773
2295,467726.9398114283
2296,279251.65994129085
2297,342177.0191632463
2298,336994.47401160985
2299,353017.3876035783
2300,340987.1770046527
2301,312815.012641257
2302,250690.41150278234
2303,248454.54616638913
2304,253675.15351293187
2305,192515.50409202217
2306,187350.95194126508
2307,195939.7261363134
2308,229404.60032476287
2309,286415.7499052463
2310,211924.195238783
2311,199111.04774256007
2312,177309.55203469115
2313,172800.03465620015
2314,172933.4623139964
2315,182336.67358024372
2316,195296.3379123548
2317,187666.26568524633
2318,179322.18851552333
2319,183537.25518231484
2320,187156.10315658536
2321,237939.1611827068
2322,179400.31457864307
2323,198082.71459729783
2324,182926.67688317233
2325,215125.53383774162
2326,177742.21291450644
2327,203058.26030285348
2328,223263.48749753175
2329,192383.32639101447
2330,180515.43427753757
2331,341926.7558422182
2332,400568.5784173011
2333,323245.17811292526
2334,258156.1396652762
2335,286756.57575519715
2336,310725.838400196
2337,197393.44709352954
2338,265828.0650615406
2339,221284.65077395254
2340,391379.0889510832
2341,211766.2363985565
2342,237704.05045329226
2343,230101.91469541614
2344,213992.60560432717
2345,236446.2552645693
2346,212641.41184142043
2347,196680.14681847228
2348,242067.4833420978
2349,181395.18392628123
2350,313795.26904574886
2351,254227.38170501933
2352,254130.11958218232
2353,236168.28761689196
2354,139670.15247492027
2355,147618.17893361335
2356,153005.67358672305
2357,189564.82406159648
2358,197240.98109137034
2359,133881.64789212053
2360,115913.64645957592
2361,146430.55362653855
2362,256934.69601267268
2363,140096.35501480487
2364,159174.34875463182
2365,216088.86264045077
2366,193405.0571530925
2367,223042.52102706084
2368,212542.5259180536
2369,217305.86898314036
2370,169765.75266104715
2371,165496.33149598958
2372,192336.5932951866
2373,286979.87821194285
2374,316645.78905890405
2375,254961.74944703854
2376,269560.9536171094
2377,329813.9067555721
2378,145065.41162049578
2379,194806.04461993134
2380,149196.29027513298
2381,167921.0628763992
2382,215804.81848803768
2383,204825.87816777895
2384,244880.53830061044
2385,161964.0693520106
2386,133604.48076224863
2387,137031.8426364691
2388,104328.0651664925
2389,118487.94774692689
2390,149963.56773779023
2391,146095.88974321246
2392,114176.79399189547
2393,172655.6396052519
2394,143750.06571623468
2395,211081.332023638
2396,143857.8168742453
2397,222591.26824513826
2398,135589.35633318365
2399,65707.51982842814
2400,62936.66245362819
2401,121223.8994421024
2402,136906.71055305848
2403,147197.03533180966
2404,153992.77924000408
2405,158860.7997140399
2406,140060.9852572957
2407,124774.7305107387
2408,148923.3058568552
2409,120344.11980833168
2410,173640.5750808582
2411,113974.5654068405
2412,158031.81599536084
2413,129399.20101328472
2414,157639.06012388144
2415,133634.49338786746
2416,129684.81669552553
2417,131635.78309473442
2418,132005.91278658577
2419,127262.04853565592
2420,121565.76546844655
2421,148634.3179441677
2422,107682.20985869945
2423,115143.1906525104
2424,165156.62491015415
2425,195010.4245157266
2426,131449.12839457838
2427,132338.9873613607
2428,183204.04907436983
2429,113197.09782122062
2430,132935.66031256644
2431,108926.12723016378
2432,147977.01971638866
2433,148335.7347998061
2434,138796.94988044386
2435,151783.18076493547
2436,105242.39408738086
2437,102613.0559581741
2438,124055.54236599753
2439,103218.36782038615
2440,124032.4062531051
2441,94634.41462980634
2442,98265.24686941973
2443,126616.63953966675
2444,132328.10945823236
2445,87276.63338078957
2446,132035.9576779363
2447,181498.628497237
2448,129599.01006482444
2449,111585.88731477135
2450,154768.76398345263
2451,119221.44797373336
2452,190910.33127372756
2453,93211.20966580271
2454,118710.12179648546
2455,121247.56669837648
2456,133395.77402842132
2457,137811.23740332416
2458,127130.63840702674
2459,107161.0037671334
2460,139559.60124755104
2461,127273.29741811764
2462,134252.29527884343
2463,124438.39369744563
2464,170537.10470811976
2465,141982.69237375667
2466,117713.85914972363
2467,131274.81958071317
2468,82036.94406813664
2469,80322.1890990356
2470,194016.88967747748
2471,216582.91983692907
2472,165381.49309866963
2473,116517.82277690114
2474,73773.22396495049
2475,207914.04400091752
2476,115021.9180650912
2477,126720.84653966335
2478,152163.03461268486
2479,105548.98093056807
2480,154649.4268512368
2481,120051.93533462135
2482,126029.57567282667
2483,111281.5938681663
2484,122275.11191636648
2485,123543.91657313096
2486,150437.74563875308
2487,166297.16847057705
2488,166160.88254395447
2489,157301.880117286
2490,145918.66654779186
2491,93522.63034618345
2492,197067.21165790837
2493,155972.27473248696
2494,152075.89140447523
2495,89224.86159319954
2496,238113.45053416863
2497,152995.62836515275
2498,107991.33518799207
2499,86647.31462627772
2500,119399.61547306672
2501,134545.16453828695
2502,145688.08785084536
2503,94762.02465097926
2504,172306.2405990763
2505,227102.43495644667
2506,250017.25881008225
2507,277344.1854239481
2508,250210.78129216516
2509,218265.01970925325
2510,223216.49038516206
2511,175942.36391634235
2512,208130.88083434687
2513,221736.49356837955
2514,265198.578076215
2515,150663.0840540945
2516,174583.73664229026
2517,146940.48678592336
2518,156188.10516111625
2519,234762.61420471835
2520,221498.08854578904
2521,189561.1017314622
2522,221436.61625226014
2523,119249.5992385219
2524,135156.73047819722
2525,148323.9640597214
2526,137575.2090366856
2527,117754.36016646455
2528,128874.45142557037
2529,133686.60702304804
2530,125573.00806417498
2531,254875.68021405622
2532,223095.3758003527
2533,193294.45703782956
2534,235734.31217890346
2535,294534.4780660979
2536,231989.29838950504
2537,243805.1786530845
2538,183051.37430552047
2539,190659.0077383325
2540,175785.10698093096
2541,183871.33883886717
2542,164678.3422383106
2543,120988.52357005308
2544,122151.84823932932
2545,137432.49241848133
2546,121777.40339774027
2547,138335.74656445885
2548,150615.40532919543
2549,152479.90055800384
2550,523973.76962377655
2551,139643.91228871836
2552,129148.20823945216
2553,75689.9171868129
2554,95796.53138026112
2555,113071.07838677027
2556,98011.56932845192
2557,107159.80996291191
2558,147418.80620152364
2559,141565.06509427045
2560,154830.83514608638
2561,146065.25995393755
2562,139385.85552926804
2563,151130.99740737042
2564,201237.05896023923
2565,137860.6769214322
2566,154955.54491959288
2567,142987.8944758789
2568,204821.57086037242
2569,228828.4593642739
2570,117827.51154063114
2571,191609.6863351734
2572,153734.88228107363
2573,220680.91601756614
2574,290652.23781090043
2575,131673.22404246955
2576,118702.69276139303
2577,154453.36026926507
2578,82834.15436538578
2579,63994.714663128485
2580,86032.75234486486
2581,94538.56254680849
2582,100895.9524770779
2583,274009.5478538929
2584,172913.34343349186
2585,184109.72994240216
2586,220997.06476851288
2587,200114.66367477246
2588,138246.01309604407
2589,151132.10989252914
2590,201225.01476399385
2591,224359.38697011676
2592,210040.90158510875
2593,256805.49283046625
2594,185135.63812715764
2595,208446.2899354155
2596,288435.64810423733
2597,186319.51959424734
2598,280506.77475211874
2599,342348.5952881361
2600,151503.02109076607
2601,143141.11524331028
2602,85656.65485096074
2603,94245.22984905227
2604,90603.65160635856
2605,82355.13905154675
2606,144549.44722377838
2607,197490.47960527547
2608,197371.29477082705
2609,173707.9563628823
2610,110980.87338152817
2611,125038.96381197797
2612,161471.29265060107
2613,130410.1081819399
2614,124286.93747924766
2615,153243.28539663326
2616,144288.65116444515
2617,184594.924872844
2618,195516.74988853946
2619,198505.07479480785
2620,188086.43007772454
2621,176010.1697279471
2622,176480.37782511584
2623,243586.4469390041
2624,297676.1718116958
2625,293280.69081615086
2626,173293.38394926902
2627,168652.13745974473
2628,482671.46975998837
2629,495679.27260779333
2630,390644.2457336839
2631,470951.75362484617
2632,416916.0679773686
2633,314358.8455899691
2634,430535.0022712939
2635,158944.36330574861
2636,173975.52550970856
2637,179238.86205198924
2638,252640.43043568393
2639,192589.54374347406
2640,151266.68105272786
2641,103900.09963565264
2642,186372.60719188832
2643,103798.124176085
2644,118320.40394018083
2645,110767.86750163736
2646,95556.17291678462
2647,104287.8925594432
2648,141014.76397664368
2649,154578.03029092657
2650,136103.20029343394
2651,138005.22264882227
2652,398314.79931977746
2653,256131.43115665755
2654,252162.62811881537
2655,408917.3327014732
2656,327420.1508702261
2657,350689.57265931787
2658,309206.38226740895
2659,310224.4979300761
2660,366493.9580040165
2661,356054.7770643714
2662,366917.37885769864
2663,296010.37748146185
2664,278274.9986709175
2665,330013.0981162829
2666,283634.44093741535
2667,170847.10602960052
2668,182699.32089462655
2669,179957.9011066005
2670,276326.13613750937
2671,190539.34227141447
2672,192770.98440529348
2673,199418.4418480046
2674,193271.8327753707
2675,173041.29667806433
2676,195150.75095367743
2677,197806.0364656258
2678,247240.51812358067
2679,279357.3865323042
2680,292467.1931114834
2681,404586.8761960628
2682,322851.14730211545
2683,510159.23836434615
2684,321917.6997051235
2685,330470.8855792104
2686,246787.81480041175
2687,310347.1237533002
2688,217573.258908862
2689,208666.31831019744
2690,411735.80634550576
2691,187287.05912177707
2692,141754.83754201623
2693,197686.29116637728
2694,140260.637879666
2695,192804.9609367792
2696,186659.20369526948
2697,183914.3804646
2698,192583.49482601564
2699,167801.5995021137
2700,153654.25130318088
2701,150214.1159668765
2702,112131.59468697752
2703,128704.68911752984
2704,140202.81052898883
2705,115351.96682359565
2706,112897.85796913123
2707,123911.33926480485
2708,133383.14009313151
2709,104799.70935859694
2710,127897.03880830051
2711,264598.4001295923
2712,392998.5921805745
2713,170283.41826806898
2714,151486.7338273751
2715,170158.3384527642
2716,145178.7316873627
2717,191624.7631909742
2718,221876.46231760742
2719,152049.27138215423
2720,174017.4182172973
2721,130866.05423656596
2722,159766.66262161252
2723,143994.20965398906
2724,125827.10860591037
2725,130055.71669103697
2726,147725.30587134694
2727,175181.3676451706
2728,186921.34465925445
2729,149506.08709535125
2730,146958.85656140948
2731,134372.8368520232
2732,134669.13469540165
2733,159263.39625629783
2734,141039.30709856952
